,0
7878,ELMSAN1
7879,LRRK1
7880,DIAPH2
7881,AHSA2P
7882,TBC1D1
7883,MLLT6
7884,TBC1D12
7885,BTBD7
7886,CHD4
7887,SRGAP2
7888,LNPEP
7889,FOXN2
7890,ARHGAP21
7891,GATAD1
7892,ALOX15B
7893,SMURF2
7894,RF00017-71
7895,MACC1
7896,NF1
7897,MSI2
7898,LBR
7899,TCF12
7900,UBR5
7901,IL6R
7902,ST8SIA4
7903,TAB2
7904,NR4A3
7905,RICTOR
7906,PSMA3-AS1
7907,CYLD
7908,ANOS1
7909,IVD
7910,KANSL1
7911,SPATA6
7912,TMED3
7913,AFDN
7914,MAP4
7915,SUSD6
7916,FAM20C
7917,ANKRD17
7918,SMC3
7919,YAF2
7920,GIMAP1
7921,SERPINF1
7922,AFG3L2
7923,NCK2
7924,RCAN3
7925,KIAA2026
7926,BIN1
7927,THOC2
7928,PURA
7929,ABCF1
7930,PAK1
7931,VGLL4
7932,CUX1
7933,PTPRJ
7934,SYTL3
7935,ZNF638
7936,RNF19A
7937,SMC5
7938,TMCC3
7939,DANCR
7940,TBC1D5
7941,PRDX2
7942,SESN3
7943,AC021078.1
7944,MPRIP
7945,CCDC6
7946,ARID5B
7947,SLC11A2
7948,YLPM1
7949,MED13
7950,GIMAP7
7951,PPM1K
7952,CD2AP
7953,LONP2
7954,LRPPRC
7955,KLF7
7956,INSR
7957,LIMD2
7958,FRYL
7959,SHPRH
7960,CTCF
7961,PCSK7
7962,PKN2
7963,ATP8B4
7964,ADRB2
7965,SUPT16H
7966,SYNGR1
7967,LRRC8C
7968,CFAP97
7969,CNTRL
7970,ATP2B4
7971,USP48
7972,SPRED1
7973,LUZP1
7974,ARL5A
7975,MIR29B2CHG
7976,URI1
7977,ADGRE2
7978,RCC2
7979,SATB1
7980,TBC1D2B
7981,CAMSAP2
7982,APAF1
7983,TM6SF1
7984,ANKRD10
7985,MGA
7986,PHACTR4
7987,CD180
7988,TBC1D16
7989,GIMAP8
7990,FAM193A
7991,FAM13A
7992,SPG7
7993,PIK3C2A
7994,SINHCAF
7995,GON4L
7996,IDS
7997,GAB3
7998,UPF1
7999,AL356273.3
8000,ABI3
8001,THUMPD3-AS1
8002,SFSWAP
8003,MAP3K3
8004,KCNQ1OT1
8005,MAX
8006,TASOR2
8007,SLC1A5
8008,PRR14L
8009,ZFC3H1
8010,PALLD
8011,OGT
8012,LINC01094
8013,EPM2AIP1
8014,SLC26A2
8015,BRD3
8016,HCG18
8017,KLHL5
8018,USP4
8019,LUC7L
8020,IL7R
8021,ARHGAP15
8022,VPS51
8023,ISG20L2
8024,ZNF609
8025,RGS18
8026,ERC1
8027,APC
8028,XPC
8029,INO80D
8030,SNX30
8031,PPP6R2
8032,NFIA
8033,MSH6
8034,ZC3H18
8035,USP47
8036,FTX
8037,ZBTB20
8038,VPS13D
8039,EZH1
8040,CENPC
8041,ARHGAP25
8042,KMT2B
8043,MT-TM
8044,GCLC
8045,WDR43
8046,ZNF562
8047,ABI2
8048,MARF1
8049,SBNO1
8050,ZBTB44
8051,SMARCC1
8052,DAGLB
8053,AP2B1
8054,RBM23
8055,DOP1B
8056,MYSM1
8057,MTR
8058,CABIN1
8059,PLAU
8060,RNF216
8061,MFSD14C
8062,MAN1A2
8063,PHC3
8064,JAZF1
8065,PLCB2
8066,USP24
8067,PCNX1
8068,CMTM3
8069,GOLGA2
8070,DENND3
8071,NOP14
8072,CPED1
8073,TMEM65
8074,MIB1
8075,DDX1
8076,TBC1D22A
8077,CLCN3
8078,AKAP11
8079,HK2
8080,AC005261.1
8081,WDR70
8082,SMAD7
8083,SECISBP2L
8084,KCNE1
8085,SOS1
8086,TNRC6A
8087,SOS2
8088,SELENOM
8089,ZMYND11
8090,ZNF518A
8091,MARK2
8092,CBX5
8093,CAPN7
8094,POGZ
8095,ITPRIP
8096,SSH1
8097,PDZD8
8098,LYL1
8099,CCSER2
8100,GALNT2
8101,UBXN7
8102,FAM53B
8103,RPL18AP3
8104,MAP3K5
8105,RASA2
8106,CCDC88B
8107,ISG20
8108,APPL2
8109,GTF2F1
8110,TMEM181
8111,STX3
8112,MZT2A
8113,REV1
8114,DGKZ
8115,N4BP2
8116,DENND4A
8117,SIN3A
8118,PAXBP1
8119,LRCH1
8120,IRF3
8121,BMPR2
8122,PANK3
8123,AL365357.1
8124,MSH3
8125,MAP1S
8126,IKBKB
8127,TAF1
8128,ZNF37A
8129,RALGAPA2
8130,CREB5
8131,TRAPPC10
8132,UBN2
8133,TMEM245
8134,MOB1B
8135,RLF
8136,LPIN1
8137,CDYL
8138,TMEM106A
8139,PHF14
8140,PRKD3
8141,KMT5B
8142,ARHGEF6
8143,HMBOX1
8144,RNPC3
8145,GOLGA3
8146,NUDT14
8147,CBLB
8148,ZNF431
8149,PIEZO1
8150,RSBN1
8151,VHL
8152,TNFSF10
8153,EPC2
8154,NLRP1
8155,TAF3
8156,RABGAP1L
8157,JMY
8158,BRD9
8159,PDE3B
8160,TULP4
8161,ASXL2
8162,RAPH1
8163,ELK4
8164,GPATCH4
8165,GTPBP4
8166,BTAF1
8167,ORAI2
8168,CLEC11A
8169,GALNT10
8170,RRN3P1
8171,PTCD3
8172,DLG1
8173,EP400
8174,MED1
8175,ZNF358
8176,TPCN1
8177,ICE1
8178,PRKX
8179,CCDC69
8180,NCBP3
8181,VIRMA
8182,TMIGD3
8183,LATS1
8184,DUSP10
8185,PSIP1
8186,WDR6
8187,MBTPS1
8188,NCOA2
8189,ARHGAP27
8190,DIDO1
8191,HERC2
8192,SMARCD1
8193,FBXW7
8194,RBM28
8195,ZNF91
8196,WDFY4
8197,SIRT1
8198,STIM2
8199,MAP4K5
8200,TSTD1
8201,NFX1
8202,FBXL20
8203,SMAD5
8204,PUM3
8205,PTAR1
8206,MCM3AP
8207,CHKA
8208,KDM3A
8209,SNRK
8210,CDK5RAP2
8211,OSBP
8212,IRF2BPL
8213,SAMD1
8214,ZNF430
8215,CRCP
8216,ILF3-DT
8217,ARID2
8218,ZNF22
8219,CLOCK
8220,ZMYM4
8221,CREBZF
8222,MYO1C
8223,NOLC1
8224,SLF2
8225,CWC22
8226,KLHL8
8227,RCOR3
8228,DKC1
8229,INO80
8230,SYNJ2BP
8231,MINDY2
8232,GFPT1
8233,SNTB2
8234,CLPB
8235,TBC1D4
8236,DNMT3A
8237,MERTK
8238,LYVE1
8239,EPS8
8240,SELENOP
8241,GABARAP
8242,AP2A2
8243,ANKH
8244,DAAM2
8245,MTSS1
8246,MT-ND6
8247,STAB1
8248,CD36
8249,ADAMTS2
8250,ITSN1
8251,SLC40A1
8252,EMP1
8253,SDC3
8254,IGKC
8255,CD68
8256,KLF9
8257,RGL1
8258,IGLC2
8259,ITGB5
8260,FMN1
8261,EMB
8262,FAM20A
8263,GCLC
8264,TFPI
8265,ATP6V0C
8266,FRMD4B
8267,IGHA1
8268,CORO1A
8269,SHMT1
8270,TTYH3
8271,TBC1D16
8272,NR1H3
8273,FOLR2
8274,FBLN5
8275,A2M
8276,CMKLR1
8277,NME2
8278,OLFML2B
8279,PLXND1
8280,TMIGD3
8281,CHST15
8282,TMEM37
8283,SESN1
8284,ABCA1
8285,MAP3K3
8286,LILRB5
8287,TNS3
8288,APP
8289,MXD4
8290,GAS7
8291,TSPAN4
8292,ABLIM3
8293,MGLL
8294,SLC7A8
8295,IGHG1
8296,FABP4
8297,CAMK1
8298,PARP1
8299,JDP2
8300,SLC36A1
8301,TPM1
8302,FAM20C
8303,MEF2C
8304,RPS4Y1
8305,IGHG3
8306,NRP1
8307,F13A1
8308,TNFRSF11A
8309,ABCC5
8310,MYO7A
8311,FSCN1
8312,ARHGAP45
8313,ADAM15
8314,ME1
8315,PLEKHO1
8316,GPR34
8317,HRH2
8318,GLMP
8319,ASPH
8320,C2CD5
8321,ZBTB16
8322,RFLNB
8323,DIP2A
8324,TNS1
8325,TCF12
8326,TOMM5
8327,NISCH
8328,EPB41L2
8329,CALHM2
8330,RASSF2
8331,STARD13
8332,FAH
8333,RAPH1
8334,TPM2
8335,BDP1
8336,KLF3
8337,ARID5B
8338,GALM
8339,KIF13B
8340,DNPH1
8341,SMIM4
8342,TPD52L2
8343,SIAH2
8344,SIGLEC1
8345,DENND4C
8346,PXN
8347,RAB3IL1
8348,PI4KA
8349,GAS6
8350,EIF4G3
8351,FCGBP
8352,GSDME
8353,TPP2
8354,ARHGAP26
8355,WWP1
8356,CASS4
8357,NUDT16
8358,ARHGAP4
8359,UACA
8360,PIAS2
8361,DCTN4
8362,ALDOA
8363,ADIRF
8364,RCSD1
8365,SMIM3
8366,TRMT1
8367,TNRC18
8368,GSR
8369,SLC39A8
8370,PHC2
8371,NBPF14
8372,MCTP1
8373,COX16
8374,WDFY3
8375,HEATR3
8376,SYNE3
8377,MS4A4E
8378,PRKACA
8379,NAIP
8380,FAM13A
8381,ZZEF1
8382,ADGRE2
8383,GASK1B
8384,PIKFYVE
8385,CIAO2A
8386,TAF10
8387,PAXBP1
8388,FGD2
8389,PHACTR2
8390,VAV3
8391,LTBR
8392,RHBDF2
8393,DNAJC13
8394,MYO1E
8395,C5AR2
8396,ECM1
8397,ARHGAP17
8398,NCOA3
8399,AP3D1
8400,UBAC1
8401,CPNE2
8402,TUBGCP2
8403,PLEKHM2
8404,NDUFAF8
8405,ANO6
8406,SMPDL3A
8407,TET3
8408,UBR4
8409,POU2F2
8410,RBP7
8411,PIK3C2A
8412,MDFIC
8413,NLN
8414,PSTPIP1
8415,WASHC2C
8416,BEST1
8417,ADI1
8418,ACP2
8419,FLI1
8420,AC008957.3
8421,TUT7
8422,ATP8B4
8423,PLEKHA1
8424,SH3PXD2B
8425,TCERG1
8426,SPTLC2
8427,BAZ1B
8428,TPST1
8429,SNX1
8430,CRYBG3
8431,CCDC152
8432,GFOD1
8433,ACIN1
8434,TBC1D14
8435,PLEKHM1
8436,GNPDA1
8437,ARHGEF1
8438,JAK2
8439,DCTN1
8440,WDR11
8441,DOCK5
8442,HERC2
8443,SEC63
8444,SULT1A1
8445,SLC23A2
8446,NAPA
8447,TCN2
8448,POLD4
8449,ELF2
8450,PEAK1
8451,MARF1
8452,AFF1
8453,ITGAM
8454,SRGAP2
8455,FBXO38
8456,PRKDC
8457,OGDH
8458,DNAJC5
8459,CD209
8460,ENOX2
8461,STAT6
8462,CYBRD1
8463,RIN2
8464,RASA1
8465,LAMB2
8466,RHOBTB3
8467,FTX
8468,EPN1
8469,HPCAL1
8470,CALCRL
8471,FAM53B
8472,ABCC1
8473,TPCN1
8474,NRROS
8475,SIGLEC9
8476,USP24
8477,HELZ
8478,FCHSD2
8479,PARVB
8480,SNX29
8481,MAN2B1
8482,GNG2
8483,TBC1D1
8484,DENND6A
8485,CYP1B1
8486,TECPR1
8487,C5orf24
8488,SNX13
8489,DSC2
8490,ETV5
8491,CD180
8492,NTAN1
8493,ZCCHC2
8494,MAVS
8495,TBC1D9B
8496,PRKCB
8497,RHOBTB1
8498,SLC48A1
8499,RAP1GDS1
8500,C20orf194
8501,E2F3
8502,DENR
8503,CARD8
8504,WDR36
8505,SORBS3
8506,NUDT3
8507,AP1M1
8508,AKAP10
8509,IARS2
8510,SPP1
8511,ERC1
8512,CALCOCO2
8513,MON2
8514,ZKSCAN1
8515,PRRC2B
8516,MLXIP
8517,HNRNPL
8518,ST8SIA4
8519,HECTD2
8520,MKNK1
8521,TBC1D8
8522,INPP5D
8523,SPIDR
8524,AHCTF1
8525,SPRED1
8526,CARM1
8527,HDAC7
8528,UGGT1
8529,PPP3R1
8530,KMT5B
8531,MAP4K3
8532,ATF7IP
8533,EDEM3
8534,VPS53
8535,CTTNBP2NL
8536,SLC38A6
8537,SGTB
8538,HLX
8539,CTBP1
8540,PLA2G7
8541,APPL2
8542,PIK3IP1
8543,CNRIP1
8544,GNPTG
8545,MSL3
8546,PHKB
8547,DGKZ
8548,PPP1R9B
8549,TRPM7
8550,UPF2
8551,SGMS1
8552,GIMAP7
8553,SNTB2
8554,STAG1
8555,DIAPH2
8556,ZNF33A
8557,LUC7L2
8558,STX2
8559,GTF2F1
8560,CASP3
8561,TTN
8562,NOTCH2
8563,CCDC149
8564,RERE
8565,SPTBN1
8566,HYOU1
8567,STARD8
8568,ARHGAP5
8569,TASOR
8570,UPF3A
8571,TTC37
8572,THRA
8573,DNAJC10
8574,PPM1L
8575,RCN3
8576,ZDHHC21
8577,NGLY1
8578,SMAD4
8579,SNX8
8580,IKBKB
8581,CPNE8
8582,SPG7
8583,HECTD4
8584,CDK2AP1
8585,ATRN
8586,TMEM198B
8587,RPS6KA2
8588,CHKA
8589,TPST2
8590,ARHGAP12
8591,RIC1
8592,ATP2B4
8593,STT3A
8594,CCDC167
8595,SH3TC1
8596,YPEL2
8597,MTND2P28
8598,KCNMA1
8599,SLC18B1
8600,USP4
8601,SNAP29
8602,SRGAP2B
8603,CLPX
8604,CYB5R4
8605,NFAM1
8606,IMPA2
8607,DHRS9
8608,CXXC5
8609,SASH3
8610,ATP11C
8611,HOMER3
8612,CFAP97
8613,MMP19
8614,PLBD2
8615,KLHDC3
8616,TTL
8617,IL27RA
8618,HTT
8619,DENND1A
8620,CBLB
8621,DENND4B
8622,CUL5
8623,AGO1
8624,PSMD9
8625,ANKS1A
8626,MKKS
8627,DNMBP
8628,CNTLN
8629,ARHGAP27
8630,KIAA1109
8631,BNIP3
8632,RNPC3
8633,GSK3B
8634,AFG3L2
8635,ANTXR2
8636,GPAA1
8637,SLC9A9
8638,TNFRSF21
8639,EFTUD2
8640,IPMK
8641,SGSH
8642,TMEM106A
8643,C18orf32
8644,RBM19
8645,PRR14L
8646,TMEM164
8647,TMCO3
8648,DCAF12
8649,ATP13A2
8650,ADSS
8651,CDK2AP2
8652,NRAS
8653,KIAA0100
8654,LIMD1
8655,UHRF1BP1
8656,KIF13A
8657,ADORA3
8658,CALHM6
8659,YKT6
8660,MYO9A
8661,CENPB
8662,RABEP1
8663,DOP1B
8664,FAM13B
8665,MCM3AP
8666,MGAT4B
8667,RNF220
8668,ALOX15B
8669,SLC8B1
8670,SLC16A7
8671,PDGFC
8672,ARHGAP9
8673,SUGP2
8674,ELAC2
8675,PPP5C
8676,CUL4A
8677,EHMT1
8678,PSMA6
8679,SYNJ1
8680,DGKD
8681,ARNT
8682,CCDC186
8683,TLNRD1
8684,TOPBP1
8685,UPF1
8686,CASC3
8687,CDC16
8688,KDM1B
8689,POLE3
8690,ATXN7L3B
8691,RENBP
8692,SYNE1
8693,WIPI1
8694,ARFGEF2
8695,EPC2
8696,DYRK2
8697,ZC3H7A
8698,UBR2
8699,CUL4B
8700,TLR1
8701,CARD6
8702,CLEC11A
8703,SASH1
8704,ARAP2
8705,UBE4B
8706,TBC1D12
8707,PTPA
8708,INPP4A
8709,PMS1
8710,CORO7
8711,RNF216
8712,RELCH
8713,ARL2BP
8714,DMTF1
8715,ZMYND8
8716,TACC3
8717,GOLGA3
8718,HDAC9
8719,INF2
8720,ANKFY1
8721,ARHGEF40
8722,SLC30A9
8723,PLOD3
8724,RPS6KC1
8725,AGGF1
8726,STK38
8727,UBXN6
8728,CENPX
8729,AGO4
8730,HEATR1
8731,FAM129B
8732,XPC
8733,BTBD1
8734,HTRA1
8735,RCOR3
8736,ATP10D
8737,CBX1
8738,SLC37A2
8739,PTDSS1
8740,GBF1
8741,BCCIP
8742,PPP6R2
8743,CRCP
8744,CHD8
8745,INPPL1
8746,PHF21A
8747,CD2AP
8748,ZNF518A
8749,FRAT1
8750,DIP2B
8751,TBC1D2B
8752,P2RY1
8753,CNEP1R1
8754,TMEM131
8755,RRAS
8756,PGPEP1
8757,GALNT7
8758,PRKX
8759,PSMB10
8760,HS1BP3
8761,ATE1
8762,ZBTB7B
8763,ENTR1
8764,GOLGA5
8765,PLXNA1
8766,STRN
8767,SH3GL1
8768,TRAK2
8769,ASXL2
8770,ADM
8771,IRF2BPL
8772,INTS10
8773,ABCD1
8774,GIMAP8
8775,GTF3C1
8776,PHYKPL
8777,LTN1
8778,CERK
8779,AGPAT3
8780,PICK1
8781,NACC2
8782,DHX38
8783,ARHGAP25
8784,DEXI
8785,EXOC4
8786,MFSD14C
8787,CDK11B
8788,CKAP2
8789,TASOR2
8790,NSD2
8791,CKAP5
8792,ANXA6
8793,ABCD4
8794,KLF11
8795,PHTF2
8796,KIFAP3
8797,BTBD7
8798,UBN2
8799,KCTD5
8800,PPP1R12C
8801,TUBGCP3
8802,SMG5
8803,ZSCAN16-AS1
8804,PTGER2
8805,SLC26A2
8806,NFATC3
8807,FAM172A
8808,RMDN1
8809,GOLGA2
8810,CLIC2
8811,CLMN
8812,UBE3C
8813,PCBP1-AS1
8814,IARS
8815,SLC38A7
8816,FGD6
8817,PUM3
8818,SEC24C
8819,SDC2
8820,TRRAP
8821,ATXN7L3
8822,TEX2
8823,CUEDC1
8824,TMEM65
8825,TSC1
8826,RNF125
8827,MLLT1
8828,LILRA6
8829,STEAP3
8830,FRG1HP
8831,GPS2
8832,LNPK
8833,FKBP2
8834,TP53INP1
8835,HDAC8
8836,PCMTD2
8837,CDK6
8838,MADD
8839,INO80E
8840,GIMAP6
8841,NACC1
8842,PALLD
8843,GON4L
8844,EXOSC10
8845,GMPPB
8846,DGAT1
8847,CTDSPL2
8848,TMEM50B
8849,TAGLN
8850,PLOD1
8851,PTER
8852,PHF14
8853,FBXO9
8854,POGK
8855,ABI2
8856,AL356273.3
8857,MED14
8858,ARHGEF11
8859,SUMF1
8860,GTDC1
8861,HIST1H1E
8862,CLSTN1
8863,LATS1
8864,IDE
8865,PPP4R1
8866,PISD
8867,MRFAP1L1
8868,VGLL4
8869,SIN3B
8870,CMAHP
8871,NCOA6
8872,MARVELD1
8873,TRAPPC8
8874,KLHL9
8875,APEH
8876,EBI3
8877,NHLRC2
8878,EGFL7
8879,PIK3CD
8880,ARHGAP35
8881,BRD3
8882,WDR44
8883,SLC35B4
8884,RPA1
8885,EML3
8886,SESN3
8887,BRWD3
8888,INSR
8889,KIAA0319L
8890,HS2ST1
8891,VPS13B
8892,LYPLA2
8893,UBR3
8894,AKT2
8895,GARS-DT
8896,ZBED3
8897,PSME3
8898,CLASP1
8899,ENTPD4
8900,ARHGAP1
8901,HEATR5B
8902,SRGAP2C
8903,MLST8
8904,MRTFA
8905,ISOC2
8906,AKAP8
8907,KMT2D
8908,FAM214A
8909,MTM1
8910,NSUN2
8911,NFX1
8912,NAA25
8913,WDR55
8914,SMARCD1
8915,MROH1
8916,MAPK13
8917,ARHGEF12
8918,VPS39
8919,RGL2
8920,NADSYN1
8921,ZNF146
8922,UVSSA
8923,GLDN
8924,OSBPL3
8925,TMEM214
8926,SUN1
8927,SMIM10L1
8928,FAM168A
8929,TGFBRAP1
8930,PON2
8931,CLPB
8932,MIOS
8933,AMPD2
8934,RBM28
8935,NOP14
8936,HHEX
8937,HK3
8938,WAC-AS1
8939,KEAP1
8940,ARSB
8941,ASL
8942,ADAP1
8943,SLF2
8944,LARP1B
8945,XPR1
8946,BX284668.5
8947,WDR81
8948,TPGS2
8949,KLHDC10
8950,PEX26
8951,UFSP2
8952,RALGAPA2
8953,ICE1
8954,RRP12
8955,LPL
8956,FBXO42
8957,RBM15B
8958,PITRM1
8959,FAM217B
8960,DHRS4
8961,SDR39U1
8962,COG2
8963,INO80
8964,JMJD8
8965,SCN1B
8966,AIMP2
8967,PREB
8968,AARS
8969,SEH1L
8970,DHDDS
8971,KDM4B
8972,DDX19A
8973,ZNF431
8974,GPR183
8975,ICAM1
8976,ARL5B
8977,INSIG1
8978,F13A1
8979,DUSP2
8980,MAFF
8981,NFKB1
8982,CCL4
8983,TNFAIP8
8984,NLRP3
8985,NR4A3
8986,PTGS2
8987,SERPINB9
8988,CREM
8989,PDE4B
8990,PFKFB3
8991,THAP2
8992,ZNF331
8993,BIRC3
8994,EHD1
8995,MXD1
8996,VEGFA
8997,G0S2
8998,CD93
8999,CSRNP1
9000,PNPLA8
9001,AREG
9002,ZNF267
9003,GRASP
9004,LUCAT1
9005,STAB1
9006,VCAN
9007,EREG
9008,IL10
9009,PPIF
9010,DDIT4
9011,TNIP3
9012,FCN1
9013,PURB
9014,SLC7A5
9015,BAG3
9016,CD48
9017,PLTP
9018,RNF144B
9019,AC016831.5
9020,TLR2
9021,CD300E
9022,LYVE1
9023,EMB
9024,LILRB2
9025,GPR132
9026,GASK1B
9027,HSPA6
9028,PNP
9029,MMP9
9030,SLC39A8
9031,GPR84
9032,KLF10
9033,AD000864.1
9034,HES1
9035,GCH1
9036,ETV3
9037,FCGR2B
9038,NFKB2
9039,MTSS1
9040,CKS2
9041,RYBP
9042,C15orf48
9043,DNAJB4
9044,CCL3L1
9045,CCL4L2
9046,AC016831.1
9047,THBD
9048,IL1RN
9049,ERN1
9050,DENND4A
9051,ARL4C
9052,JOSD1
9053,ABCA1
9054,FOLR2
9055,ADM
9056,CYP1B1
9057,ARIH1
9058,MAPK6
9059,CORO1A
9060,SELENOP
9061,CLEC10A
9062,USP36
9063,RGL1
9064,PLEKHO1
9065,LDLR
9066,PMAIP1
9067,RN7SL368P
9068,WDR45B
9069,MTND1P23
9070,ZFAND2A
9071,GNG2
9072,DUSP5
9073,AOAH
9074,RPL10P9
9075,IGFBP7
9076,IL6ST
9077,ANKRD37
9078,SERTAD1
9079,RNASE2
9080,PSTPIP2
9081,RB1
9082,GBP2
9083,AL450405.1
9084,MTHFD2
9085,TRAF1
9086,DNAJA4
9087,SLC25A37
9088,ZC3H12A
9089,TET2
9090,PPP4R3A
9091,CCL20
9092,CR1
9093,AC027290.2
9094,BASP1
9095,BCL3
9096,DRAM1
9097,PPP1R10
9098,ADGRE2
9099,ICAM4
9100,TAGAP
9101,SNHG15
9102,EIF2AK3
9103,VAMP5
9104,AQP9
9105,TNIP1
9106,NAIP
9107,AZIN1-AS1
9108,CEMIP2
9109,NUP58
9110,SEMA6B
9111,PRDM1
9112,MYLIP
9113,DNAJB9
9114,TSPYL2
9115,GAS7
9116,BCAT1
9117,ELOVL5
9118,UBE2S
9119,SEMA4A
9120,CD36
9121,GNA15
9122,NASP
9123,RIPK2
9124,CYTOR
9125,BIRC2
9126,MTCO1P12
9127,VSIR
9128,RELB
9129,OXSR1
9130,CCRL2
9131,PIGA
9132,LACC1
9133,DNAJB11
9134,OLFML2B
9135,SERPINB8
9136,ARFGAP3
9137,RBBP8
9138,GAS6
9139,SMIM3
9140,CCL2
9141,PHLDA2
9142,SH3KBP1
9143,NFKBIE
9144,SLC25A44
9145,CCNH
9146,EDEM1
9147,CHSY1
9148,PTGER2
9149,HRH2
9150,MYO1G
9151,ARHGAP26
9152,ITGA4
9153,EIF4E
9154,RBBP6
9155,PHLDA1
9156,RNF145
9157,THAP9-AS1
9158,IL6R
9159,CYTH4
9160,AC009951.1
9161,ADAM28
9162,CHCHD7
9163,B4GALT5
9164,ZDHHC20
9165,HIPK3
9166,SLC16A7
9167,FAM20A
9168,MKNK2
9169,TP53BP2
9170,MANF
9171,PLEKHG2
9172,CHORDC1
9173,JMY
9174,IL1R2
9175,TCF4
9176,MTMR6
9177,PRMT9
9178,TRIB1
9179,C16orf72
9180,MIR3945HG
9181,POU2F2
9182,PRKCB
9183,NFIL3
9184,ATF5
9185,YTHDC1
9186,ASPH
9187,BCAS2
9188,CNN2
9189,EAF1
9190,ST8SIA4
9191,KLHL21
9192,BTG3
9193,PLXNC1
9194,RP2
9195,SGTB
9196,USP12
9197,STX11
9198,IL7R
9199,NDEL1
9200,KDM7A
9201,PCF11
9202,SLC9A9
9203,LPCAT1
9204,NRP2
9205,SIGLEC10
9206,RNF19B
9207,ZC3HAV1
9208,RAB5A
9209,LIMD2
9210,AGO2
9211,MALT1
9212,RAPGEF2
9213,HES4
9214,NOP58
9215,RIN2
9216,BTAF1
9217,MAP3K20
9218,NFAT5
9219,TOB2
9220,MAFG
9221,BCL2L11
9222,EGR3
9223,SLC4A7
9224,RNF141
9225,SESTD1
9226,BCL6
9227,ITPRIP
9228,WDFY3
9229,RUNX3
9230,ANXA6
9231,LPAR6
9232,EPS8
9233,SPTY2D1
9234,PIM1
9235,SAV1
9236,UBAC2
9237,MCTP1
9238,RLF
9239,SNN
9240,RELT
9241,TAF13
9242,DOT1L
9243,SIAH2
9244,NDRG1
9245,ZBTB43
9246,TSC22D2
9247,VPS37B
9248,FSCN1
9249,WWP1
9250,TTC19
9251,PLAU
9252,H2AFX
9253,FCHSD2
9254,MED29
9255,TMEM176B
9256,NBEAL1
9257,SECTM1
9258,ELMSAN1
9259,TPRA1
9260,SEC24A
9261,HMGCS1
9262,SLC20A1
9263,SGPL1
9264,ALG13
9265,ANP32E
9266,FUBP1
9267,TWISTNB
9268,GRAMD1A
9269,AGTPBP1
9270,FAM53C
9271,SIRT1
9272,ZC3H18
9273,NUP98
9274,ITSN1
9275,DENND3
9276,TMEM176A
9277,ELL
9278,OGT
9279,RHOU
9280,LILRA5
9281,CGAS
9282,SIPA1L1
9283,REV3L
9284,ARID3A
9285,IPMK
9286,ANTXR2
9287,CCDC71L
9288,AC004687.1
9289,HIST1H1C
9290,BRAF
9291,ARAP2
9292,ZFX
9293,MBOAT7
9294,NARF
9295,ZNF131
9296,CNOT6L
9297,STK17A
9298,GCHFR
9299,APOC1
9300,ACP5
9301,CYP27A1
9302,CAPG
9303,FBP1
9304,CD9
9305,LGALS3BP
9306,IFI6
9307,CD52
9308,LTA4H
9309,LY6E
9310,PPARG
9311,FAM89A
9312,PHLDA3
9313,FN1
9314,MCEMP1
9315,FABP4
9316,CES1
9317,TREM1
9318,NUPR1
9319,TGM2
9320,MARCO
9321,PDLIM1
9322,DNASE2
9323,RMDN3
9324,TREM2
9325,LDHB
9326,SERPING1
9327,PLBD1
9328,GLIPR2
9329,CYB5A
9330,AC026369.3
9331,SMIM25
9332,BHLHE41
9333,SCPEP1
9334,HLA-DQB1
9335,DECR1
9336,RGCC
9337,OLR1
9338,PCOLCE2
9339,FDX1
9340,GPD1
9341,SVIL
9342,SPN
9343,CCL18
9344,SCD
9345,HDDC2
9346,PLA2G16
9347,NCEH1
9348,SCCPDH
9349,TRPV2
9350,EVL
9351,IFIT3
9352,INHBA
9353,BAX
9354,PNPLA6
9355,RAB11FIP1
9356,MDH1
9357,OSCAR
9358,PPIC
9359,LSM6
9360,PARAL1
9361,JPT1
9362,CD300LF
9363,FFAR4
9364,NMB
9365,MME
9366,ABCG1
9367,LEPROTL1
9368,TCF7L2
9369,ADAMTSL4
9370,ALOX5
9371,S100A13
9372,TFPT
9373,OAS1
9374,SMCO4
9375,RBP4
9376,POR
9377,JAML
9378,COPRS
9379,MGST1
9380,EML4
9381,RRAGD
9382,PSME2
9383,FHL1
9384,AGPAT2
9385,ECH1
9386,ABHD5
9387,CPE
9388,ALDH1A1
9389,ISG15
9390,TMEM251
9391,CA2
9392,VEGFB
9393,TDRD3
9394,SQOR
9395,RETN
9396,CKLF
9397,RPL9P9
9398,AQP3
9399,ALAS1
9400,CD151
9401,ATP1B1
9402,HLA-F
9403,AMIGO2
9404,ACOT7
9405,LPL
9406,FDFT1
9407,EMC7
9408,SORT1
9409,TNFSF12
9410,NAA20
9411,CNIH4
9412,AC011481.1
9413,EDEM2
9414,SLC31A1
9415,PCBD1
9416,ETHE1
9417,MPC2
9418,LY86
9419,SEPT11
9420,PFDN2
9421,SAMD9L
9422,GM2A
9423,PSMB8
9424,GUSB
9425,PSMB9
9426,PTPMT1
9427,FCGR1A
9428,RASAL2
9429,AGRP
9430,HAGH
9431,VAT1
9432,FAM162A
9433,COA6
9434,POLR2K
9435,MLPH
9436,PBDC1
9437,TTC39B
9438,ZBTB8OS
9439,DOK2
9440,GPRIN3
9441,UBE2L6
9442,GLDN
9443,ACAA2
